id,OCCP_NAME_G,CUST_JOB_INCM,HSHD_INFR_INCM,ACTL_FMLY_NUM,CUST_FMLY_NUM,LAST_CHLD_AGE,MATE_OCCP_NAME_G,MATE_JOB_INCM,CRDT_LOAN_CNT,MIN_CNTT_DATE,TOT_CRLN_AMT,TOT_REPY_AMT,CRLN_OVDU_RATE,CRLN_30OVDU_RATE,LT1Y_CLOD_RATE,STRT_CRDT_GRAD,LTST_CRDT_GRAD,PREM_OVDU_RATE,LT1Y_PEOD_RATE,AVG_STLN_RATE,STLN_REMN_AMT,LT1Y_STLN_AMT,LT1Y_SLOD_RATE,GDINS_MON_PREM,SVINS_MON_PREM,FMLY_GDINS_MNPREM,FMLY_SVINS_MNPREM,MAX_MON_PREM,TOT_PREM,FMLY_TOT_PREM,CNTT_LAMT_CNT,LT1Y_CTLT_CNT,AUTR_FAIL_MCNT,FYCM_PAID_AMT,FMLY_CLAM_CNT,FMLY_PLPY_CNT,AGE,SEX
6987,주부,0,6500,4,2,24,사무직,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,0,790000,0,490000,33000000,46000000,0,0,1,2100000,3,0,45,2
6988,주부,0,10200,5,1,19,2차산업 종사자,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,260000,0,300000,43000000,43000000,0,0,0,1300000,4,1,45,2
6989,사무직,6000,6500,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,0,150000,20000000,20000000,0,0,0,1000000,2,0,45,1
6990,주부,0,3400,5,1,14,학생,0,0,0,0,0,0,0,0,0,0,46,90이상,95,2000000,2000000,0,0,110000,0,110000,110000,5000000,5000000,1,0,21,0,0,0,30,2
6991,주부,0,4100,3,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,160000,12000000,12000000,0,0,0,31800000,19,0,40,1
6992,사무직,4900,10500,2,1,0,,0,0,0,0,0,0,0,0,0,0,5,10미만,0,0,0,0,0,1190000,0,1190000,1190000,62000000,62000000,0,0,3,0,0,0,25,2
6993,단순 사무직,4100,9800,2,1,0,사무직,4500,0,0,0,0,0,0,0,0,0,16,20미만,0,0,0,0,260000,0,260000,0,260000,32000000,32000000,0,0,7,500000,3,0,40,2
6994,사무직,5200,5200,1,1,0,,0,0,0,0,0,0,0,0,0,0,5,10미만,0,0,0,0,230000,0,230000,0,300000,3000000,3000000,1,1,2,0,0,0,50,1
6995,2차산업 종사자,4700,4700,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,46,90미만,0,0,0,0,340000,0,340000,0,1490000,8000000,8000000,0,0,13,0,0,0,45,1
6996,전문직,4200,5500,2,1,0,,0,0,0,0,0,0,0,0,0,0,11,10미만,0,0,0,0,790000,790000,790000,790000,1490000,58000000,58000000,2,0,31,0,0,3,40,2
6997,주부,0,11000,4,2,34,사무직,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,390000,390000,390000,790000,89000000,89000000,0,0,0,700000,2,1,60,1
6998,2차산업 종사자,4400,5400,4,1,29,주부,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,230000,0,230000,230000,8000000,8000000,0,0,0,0,0,0,60,2
6999,사무직,7000,10300,3,2,29,3차산업 종사자,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,490000,0,1190000,10000000,15000000,0,0,0,600000,10,0,45,2
7000,주부,0,6300,2,1,0,공무원,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,4000000,4000000,0,0,0,0,0,1,45,1
7001,공무원,5300,5300,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25000000,25000000,0,0,0,0,0,1,50,2
7002,3차산업 종사자,4500,7000,2,1,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,0,30000,3000000,3000000,0,0,0,0,0,0,55,2
7003,사무직,3500,3500,3,2,0,,0,0,0,0,0,0,0,0,0,0,16,30미만,0,0,0,0,110000,0,300000,0,110000,4000000,36000000,0,0,3,300000,0,0,30,2
7004,사무직,0,11700,4,4,39,,0,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,0,200000,790000,200000,2490000,199000000,999000000,0,0,2,8000000,7,22,65,2
7005,주부,0,11500,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,12000000,12000000,0,0,0,0,0,1,60,2
7006,3차산업 종사자,5100,10600,2,1,0,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,590000,0,590000,0,590000,10000000,10000000,0,0,0,400000,4,1,40,1
7007,1차산업 종사자,0,4400,3,2,34,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,230000,110000,790000,14000000,22000000,1,0,0,5000000,4,4,60,2
7008,2차산업 종사자,3200,4800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,39,1000000,0,0,90000,0,90000,0,90000,5000000,5000000,0,0,0,100000,1,0,35,2
7009,자영업,3800,8800,2,1,0,자영업,5100,0,0,0,0,0,0,0,0,0,6,10미만,0,0,0,0,190000,0,190000,0,190000,4000000,4000000,0,0,3,0,0,0,50,2
7010,사무직,4100,4800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000,0,0,0,0,0,1,50,2
7011,주부,0,5200,4,1,34,사무직,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000,4000000,4000000,0,0,0,0,0,1,55,1
7012,기타,0,3400,3,1,39,자영업,0,0,0,0,0,0,0,0,0,0,12,10미만,0,0,0,0,30000,0,30000,0,190000,1000000,1000000,0,0,1,0,0,0,65,1
7013,전문직,5800,5800,3,1,0,주부,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,190000,0,190000,0,790000,25000000,25000000,1,0,1,200000,1,1,30,1
7014,자영업,5800,9900,4,1,29,3차산업 종사자,3900,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,30000,0,30000,0,190000,24000000,24000000,0,0,1,27200000,2,1,55,2
7015,단순 사무직,3600,8800,3,2,14,사무직,5200,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,80000,0,120000,0,150000,14000000,22000000,0,0,3,800000,6,2,40,1
7016,3차산업 종사자,4500,9500,4,1,19,단순 노무직,5100,0,0,0,0,0,0,0,0,0,4,20미만,64,11000000,0,10,150000,0,150000,0,230000,26000000,26000000,0,0,3,300000,2,2,50,2
7017,2차산업 종사자,3400,5800,3,1,0,,0,0,0,0,0,0,0,0,0,0,13,90이상,0,0,0,0,260000,0,260000,0,260000,20000000,20000000,0,0,19,700000,5,0,55,2
7018,주부,0,0,5,2,24,,0,0,0,0,0,0,0,0,0,0,24,10미만,0,0,0,0,30000,0,30000,110000,120000,5000000,13000000,0,0,10,3700000,11,0,55,2
7019,2차산업 종사자,7200,7100,2,1,0,기타,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,120000,0,120000,0,1490000,14000000,14000000,0,0,0,0,0,0,55,2
7020,주부,0,9800,4,2,19,기업/단체 임원,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,30000,4000000,33000000,0,0,0,1000000,3,1,45,1
7021,3차산업 종사자,6500,12400,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1190000,84000000,84000000,0,0,3,0,0,1,50,2
7022,주부,0,6000,4,1,34,2차산업 종사자,4900,3,200108,12000000,12000000,60,0,0,0,0,6,10미만,0,0,0,0,990000,0,990000,0,1190000,84000000,84000000,1,0,10,6300000,14,0,35,1
7023,운전직,4000,5900,2,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,81,4000000,0,0,230000,0,230000,0,990000,17000000,17000000,1,0,0,0,0,0,50,2
7024,2차산업 종사자,4900,5300,1,1,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,300000,0,300000,300000,3000000,3000000,1,0,0,1000000,1,0,55,2
7025,공무원,3500,5200,2,1,0,,0,0,0,0,0,0,0,0,0,0,30,10미만,0,0,0,0,160000,0,160000,0,160000,3000000,3000000,1,0,3,100000,2,0,30,2
7026,자영업,4700,5700,5,1,19,,0,1,200207,4000000,4000000,93,16,0,0,0,35,30미만,0,0,0,0,340000,0,340000,0,590000,35000000,35000000,1,0,52,0,0,1,45,2
7027,단순 사무직,3300,7600,2,1,0,,0,1,200612,7000000,7000000,20,0,0,0,0,10,40미만,75,11000000,9000000,20,190000,0,190000,0,990000,21000000,21000000,0,0,4,700000,50,0,40,2
7028,주부,0,7100,4,2,19,사무직,7200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,590000,1190000,390000,4000000,159000000,1,0,0,600000,3,7,45,1
7029,2차산업 종사자,4700,4700,1,1,0,,0,0,0,0,0,0,0,0,0,0,5,20미만,0,0,0,0,100000,0,100000,0,110000,1000000,1000000,0,0,2,0,0,0,45,1
7030,주부,0,9200,4,1,39,3차산업 종사자,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,490000,0,490000,0,790000,64000000,64000000,1,0,0,1000000,3,1,60,2
7031,기업/단체 임원,9900,10000,4,2,29,주부,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60000,0,160000,60000,18000000,21000000,0,0,1,0,0,1,55,2
7032,사무직,4900,10500,4,2,24,3차산업 종사자,5600,0,0,0,0,0,0,0,0,0,29,20미만,0,0,0,0,90000,0,260000,0,390000,1000000,2000000,0,0,4,0,0,0,50,1
7033,1차산업 종사자,0,2800,1,1,0,,0,0,0,0,0,0,0,0,0,0,85,90이상,28,1000000,0,0,200000,0,200000,0,790000,24000000,24000000,0,0,59,2800000,1,0,45,2
7034,공무원,5200,12100,6,4,14,공무원,5000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,990000,390000,1490000,390000,1490000,73000000,159000000,2,0,0,24600000,24,6,40,2
7035,사무직,3500,3500,2,1,0,,0,0,0,0,0,0,0,0,0,0,2,20미만,0,0,0,0,0,150000,0,150000,150000,8000000,8000000,0,0,1,0,0,0,35,2
7036,사무직,4700,6800,3,1,24,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30000,0,30000,0,190000,2000000,2000000,0,0,9,300000,1,0,35,1
7037,운전직,0,0,2,1,0,3차산업 종사자,0,2,200203,7000000,0,31,0,0,0,6,14,0,98,5000000,0,0,0,0,0,0,60000,8000000,8000000,0,0,0,100000,5,1,40,2
7038,학생,0,4200,3,1,0,,0,0,0,0,0,0,0,0,0,0,26,0,59,1000000,0,0,30000,0,30000,0,30000,3000000,3000000,0,0,7,0,0,0,30,2
7039,2차산업 종사자,5200,7200,4,2,19,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,190000,590000,590000,18000000,54000000,0,0,0,10100000,0,4,45,1
7040,단순 사무직,5000,8100,2,1,0,,0,1,200907,7000000,0,0,0,0,5,5,19,60미만,0,0,0,0,0,0,0,0,190000,9000000,9000000,0,0,9,44400000,8,0,40,2
7041,예체능계 종사자,4000,8400,4,1,19,2차산업 종사자,4500,2,200402,10000000,8000000,19,0,10,0,8,15,20미만,100,18000000,3000000,40,300000,0,300000,0,300000,25000000,25000000,0,0,12,25800000,10,0,40,1
7042,주부,0,7800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,0,190000,0,190000,21000000,21000000,0,0,0,0,0,0,50,2
7043,사무직,4000,4000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,130000,0,130000,1000000,1000000,0,0,0,0,0,0,60,1
7044,주부,0,0,2,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,60000,0,80000,1000000,1000000,0,0,0,0,0,0,45,1
7045,공무원,4700,9700,2,2,0,사무직,5100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100000,5000000,12000000,0,0,0,3600000,9,3,45,2
7046,단순 노무직,4400,10100,4,1,14,2차산업 종사자,5600,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,130000,0,130000,0,340000,2000000,2000000,3,0,8,0,0,0,45,2
7047,주부,0,4300,3,1,9,사무직,4300,0,0,0,0,0,0,0,0,0,27,10미만,94,3000000,3000000,40,80000,110000,80000,110000,190000,10000000,10000000,0,0,16,0,0,0,30,1
7048,주부,0,6300,1,1,0,,0,0,0,0,0,0,0,0,0,0,47,90미만,0,0,0,0,0,200000,0,200000,200000,12000000,12000000,0,0,27,0,0,0,45,2
7049,주부,0,5700,4,2,29,자영업,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,790000,1190000,790000,1190000,1990000,199000000,199000000,0,0,0,700000,4,1,40,2
7050,자영업,5900,11000,2,2,0,주부,0,1,200909,15000000,0,0,0,0,3,7,6,10미만,100,28000000,5000000,10,190000,260000,300000,260000,490000,48000000,66000000,0,0,5,2700000,4,0,55,2
7051,3차산업 종사자,4200,4200,2,2,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30000,0,190000,0,60000,1000000,23000000,1,0,3,900000,3,1,35,2
7052,2차산업 종사자,4200,4200,1,1,0,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,190000,0,190000,0,190000,7000000,7000000,0,0,0,3800000,4,0,50,2
7053,주부,0,4800,5,2,9,자영업,4800,0,0,0,0,0,0,0,0,0,4,10미만,19,1000000,1000000,0,340000,0,490000,0,390000,13000000,18000000,0,0,3,500000,5,0,35,2
7054,주부,0,4000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,40000,3000000,3000000,0,0,0,0,0,0,25,2
7055,2차산업 종사자,4600,4800,3,1,29,,0,0,0,0,0,0,0,0,0,0,2,0,100,6000000,0,0,0,0,0,0,30000,8000000,8000000,0,0,0,500000,2,2,55,1
7056,2차산업 종사자,5000,5300,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,70000,0,100000,9000000,9000000,0,0,0,22900000,31,0,55,2
7057,공무원,3700,3800,3,2,0,,0,0,0,0,0,0,0,0,0,0,10,10미만,0,0,0,0,90000,0,790000,110000,90000,13000000,52000000,0,0,1,6000000,10,1,35,1
7058,주부,0,6000,3,1,24,사무직,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,17000000,17000000,0,0,0,0,0,2,45,2
7059,학생,0,9200,3,1,0,,0,0,0,0,0,0,0,0,0,0,50,90이상,97,2000000,1000000,50,40000,260000,40000,260000,790000,7000000,7000000,1,0,49,0,0,0,30,2
7060,전문직,3600,4600,3,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100000,0,190000,0,120000,11000000,24000000,0,0,1,100000,0,1,35,2
7061,단순 노무직,0,3000,2,1,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,14000000,14000000,0,0,0,0,0,2,60,2
7062,자영업,5600,5600,6,1,34,자영업,0,6,200106,28000000,8000000,6,0,0,2,6,4,40미만,100,13000000,3000000,0,340000,490000,340000,490000,1990000,24000000,24000000,0,0,44,4800000,25,1,55,1
7063,2차산업 종사자,0,6000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,300000,300000,300000,590000,11000000,11000000,0,0,0,200000,1,0,50,1
7064,학생,0,7700,3,2,0,,0,0,0,0,0,0,0,0,0,0,65,90미만,0,0,0,0,0,100000,300000,100000,190000,5000000,50000000,1,1,32,400000,1,1,30,2
7065,단순 사무직,3200,4400,3,3,0,,0,0,0,0,0,0,0,0,0,0,5,10미만,0,0,0,0,80000,0,390000,0,80000,12000000,36000000,0,0,2,500000,1,3,35,2
7066,3차산업 종사자,3800,8800,5,2,19,사무직,5000,0,0,0,0,0,0,0,0,0,6,0,91,5000000,0,40,0,0,0,0,230000,8000000,18000000,0,0,0,300000,0,4,45,1
7067,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0,0,1,55,2
7068,3차산업 종사자,5300,8000,3,1,14,주부,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40000,490000,40000,490000,490000,15000000,15000000,0,0,2,300000,4,1,40,1
7069,주부,0,4600,6,2,4,2차산업 종사자,4600,0,0,0,0,0,0,0,0,0,32,20미만,0,0,0,0,490000,0,490000,0,490000,15000000,16000000,0,0,35,100000,1,0,35,2
7070,주부,0,9700,3,1,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,10000000,10000000,0,0,0,0,0,3,50,1
7071,2차산업 종사자,5200,9100,4,1,29,주부,0,0,0,0,0,0,0,0,0,0,3,30미만,0,0,0,0,190000,0,190000,0,190000,27000000,27000000,0,0,6,3000000,4,2,55,1
7072,학생,0,5900,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,0,0,1,30,1
7073,3차산업 종사자,2800,6500,3,2,0,,0,0,0,0,0,0,0,0,0,0,7,20미만,0,0,0,0,590000,340000,990000,340000,990000,15000000,29000000,0,0,2,300000,31,0,20,1
7074,사무직,4200,9500,1,1,0,,0,0,0,0,0,0,0,0,0,0,53,90미만,100,4000000,1000000,50,1190000,100000,1190000,100000,10000000,36000000,36000000,7,6,61,1000000,7,0,30,2
7075,예체능계 종사자,4100,4100,2,1,0,,0,0,0,0,0,0,0,0,0,0,5,20미만,55,0,1000000,50,70000,300000,70000,300000,590000,12000000,12000000,0,0,4,0,0,0,40,2
7076,전문직,4100,8800,2,1,0,전문직,4700,0,0,0,0,0,0,0,0,0,3,20미만,0,0,0,0,50000,0,50000,0,50000,2000000,2000000,0,0,1,0,0,0,50,2
7077,주부,0,10200,3,1,0,사무직,5600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000000,3000000,0,0,0,0,0,1,40,2
7078,단순 사무직,3300,3500,2,2,0,,0,0,0,0,0,0,0,0,0,0,73,90이상,98,3000000,3000000,20,80000,0,1190000,0,160000,5000000,62000000,0,0,47,5100000,0,0,45,1
7079,주부,0,8500,3,1,19,,0,0,0,0,0,0,0,0,0,0,42,10미만,98,6000000,0,0,190000,0,190000,0,190000,12000000,12000000,0,0,2,17300000,14,2,50,2
7080,사무직,4800,4800,1,1,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,150000,0,150000,0,390000,5000000,5000000,1,0,0,0,0,0,45,2
7081,자영업,4100,4100,1,1,0,,0,0,0,0,0,0,0,0,0,0,29,30미만,0,0,0,0,230000,0,230000,0,230000,2000000,2000000,0,0,11,0,0,0,45,1
7082,기타,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,0,590000,0,590000,590000,25000000,25000000,0,0,1,0,0,0,50,2
7083,단순 노무직,2500,7300,2,2,0,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,150000,6000000,15000000,0,0,0,600000,4,3,55,1
7084,학생,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,42,60미만,0,0,0,0,100000,0,100000,0,100000,1000000,1000000,1,1,8,0,0,0,35,2
7085,사무직,4900,5800,3,3,0,,0,0,0,0,0,0,0,0,0,0,45,30미만,0,0,0,0,190000,0,490000,990000,190000,29000000,139000000,0,0,2,7300000,18,1,40,2
7086,자영업,4600,5300,2,1,29,,0,2,200207,9000000,9000000,84,39,0,0,0,13,90미만,0,0,0,0,110000,0,110000,0,490000,4000000,4000000,3,3,14,1500000,3,0,40,2
7087,단순 사무직,4500,4500,2,2,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,790000,0,790000,0,790000,15000000,24000000,0,0,0,3100000,6,2,45,2
7088,주부,0,9400,2,2,0,단순 사무직,5700,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,150000,50000,5000000,28000000,0,0,0,0,0,2,55,2
7089,자영업,3800,3800,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,790000,0,110000,14000000,119000000,0,0,0,78000000,0,5,35,1
7090,사무직,4000,6300,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,110000,230000,110000,230000,6000000,6000000,0,0,2,300000,0,0,40,1
7091,기타,0,5700,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,80000,0,80000,0,0,0,0,0,0,0,0,30,1
7092,전문직,4000,4000,2,1,0,,0,0,0,0,0,0,0,0,0,0,66,90이상,64,1000000,0,0,120000,0,120000,0,990000,5000000,5000000,0,0,22,0,0,0,35,1
7093,주부,0,0,2,1,34,,0,0,0,0,0,0,0,0,0,0,3,10미만,96,0,1000000,0,80000,0,80000,0,80000,11000000,11000000,0,0,1,1300000,5,0,55,1
7094,주부,0,11700,3,2,29,고소득 전문직,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,24000000,54000000,0,0,0,0,0,3,55,2
7095,주부,0,4400,4,1,14,2차산업 종사자,4300,0,0,0,0,0,0,0,0,0,41,20미만,0,0,0,0,160000,0,160000,0,160000,19000000,19000000,0,0,2,1300000,7,0,40,2
7096,기업/단체 임원,7900,7700,1,1,0,,0,0,0,0,0,0,0,0,0,0,10,10미만,98,2000000,0,30,9999,0,9999,0,9999,2000000,2000000,0,0,0,500000,1,0,55,1
7097,자영업,5600,10000,2,2,0,자영업,0,3,201009,65000000,15000000,0,0,0,2,3,1,0,84,35000000,40000000,0,230000,390000,490000,390000,1490000,80000000,84000000,1,0,0,600000,4,3,55,2
7098,주부,0,10000,2,2,0,2차산업 종사자,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,0,0,20000000,54000000,0,0,0,0,0,2,30,2
7099,학생,0,10000,2,1,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80000,0,80000,0,80000,3000000,3000000,0,0,2,100000,1,0,25,2
7100,자영업,4900,10600,3,1,29,자영업,5800,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,490000,0,490000,0,490000,6000000,6000000,0,0,3,200000,2,0,50,1
7101,주부,0,8300,3,1,39,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,190000,0,190000,0,190000,9000000,9000000,0,0,2,0,0,0,60,1
7102,주부,0,0,3,1,24,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,150000,0,150000,0,390000,26000000,26000000,0,0,2,4700000,3,1,50,2
7103,3차산업 종사자,3900,9600,3,1,24,2차산업 종사자,4400,0,0,0,0,0,0,0,0,0,6,0,99,5000000,1000000,0,60000,0,60000,0,490000,6000000,6000000,0,0,3,100000,1,0,55,1
7104,주부,0,5300,2,2,0,1차산업 종사자,5300,0,0,0,0,0,0,0,0,0,17,20미만,0,0,0,0,70000,0,190000,0,70000,1000000,22000000,0,0,1,46500000,0,1,40,2
7105,2차산업 종사자,3100,4100,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,110000,0,110000,110000,8000000,8000000,0,0,0,0,0,1,35,2
7106,주부,0,11700,3,1,0,,0,0,0,0,0,0,0,0,0,0,18,20미만,98,3000000,1000000,30,0,0,0,0,1490000,4000000,4000000,1,1,4,0,0,2,30,2
7107,단순 사무직,3700,8300,3,2,9,2차산업 종사자,4600,0,0,0,0,0,0,0,0,0,38,10미만,85,3000000,0,0,160000,0,260000,0,590000,17000000,20000000,0,0,2,5200000,7,0,45,2
7108,학생,0,6200,2,2,0,,0,0,0,0,0,0,0,0,0,0,20,0,99,1000000,1000000,10,70000,0,590000,0,70000,5000000,12000000,0,0,8,0,0,0,30,1
7109,자영업,5400,11900,5,1,24,사무직,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,300000,0,300000,29000000,29000000,0,0,0,1700000,7,3,50,2
7110,주부,0,5200,4,2,29,사무직,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,0,190000,0,300000,23000000,29000000,0,0,0,600000,2,1,50,2
7111,주부,0,5600,1,1,0,,0,0,0,0,0,0,0,0,0,0,12,30미만,94,6000000,0,40,70000,0,70000,0,790000,1000000,1000000,1,1,7,0,0,0,50,2
7112,2차산업 종사자,5000,5000,3,2,9,주부,0,0,0,0,0,0,0,0,0,0,0,0,93,3000000,0,0,190000,0,260000,0,790000,11000000,15000000,0,0,0,200000,0,0,35,1
7113,주부,0,4300,2,1,0,1차산업 종사자,4300,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,30000,0,30000,0,300000,2000000,2000000,0,0,0,0,0,0,40,1
7114,사무직,6800,8800,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000000,54000000,0,0,0,0,0,3,55,2
7115,사무직,4100,9900,2,2,0,운전직,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,30000,70000,2000000,26000000,1,0,0,1000000,5,1,50,1
7116,2차산업 종사자,4200,8700,4,1,24,2차산업 종사자,4500,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,110000,140000,110000,140000,260000,33000000,33000000,0,0,0,7300000,24,0,50,2
7117,단순 사무직,4800,6900,1,1,0,,0,0,0,0,0,0,0,0,0,0,43,90미만,0,0,0,0,230000,0,230000,0,230000,6000000,6000000,0,0,8,0,0,0,35,1
7118,학생,0,6600,1,1,0,,0,0,0,0,0,0,0,0,0,0,15,30미만,0,0,0,0,0,60000,0,60000,60000,1000000,1000000,0,0,2,0,0,0,50,1
7119,2차산업 종사자,4200,7300,3,2,0,단순 사무직,3100,1,201211,2000000,0,0,0,0,5,6,0,0,99,4000000,2000000,0,60000,0,390000,260000,60000,6000000,139000000,0,0,0,8300000,0,5,40,2
7120,자영업,4500,10300,4,1,24,사무직,5800,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30000,3000000,3000000,0,0,0,0,0,1,45,1
7121,2차산업 종사자,5400,9300,4,1,24,2차산업 종사자,4000,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,260000,3000000,3000000,0,0,0,100000,2,1,50,2
7122,사무직,5200,10900,4,1,29,전문직,5600,0,0,0,0,0,0,0,0,0,10,10미만,98,21000000,0,0,300000,230000,300000,230000,590000,58000000,58000000,0,0,8,700000,2,1,55,1
7123,전문직,4400,10300,5,1,19,공무원,5900,0,0,0,0,0,0,0,0,0,5,10미만,0,0,0,0,490000,0,490000,0,790000,27000000,27000000,0,0,15,1000000,4,0,50,2
7124,주부,0,7000,4,2,14,3차산업 종사자,3800,0,0,0,0,0,0,0,0,0,10,40미만,97,3000000,0,10,0,0,0,0,790000,6000000,7000000,0,0,6,53100000,43,1,35,1
7125,2차산업 종사자,5100,7900,4,2,19,주부,0,0,0,0,0,0,0,0,0,0,15,20미만,0,0,0,0,0,0,120000,0,80000,3000000,3000000,1,1,3,0,0,1,50,1
7126,3차산업 종사자,3900,9200,4,1,19,자영업,5300,1,201106,15000000,15000000,0,0,0,0,0,5,0,0,0,0,0,110000,200000,110000,200000,340000,26000000,26000000,3,0,0,1600000,5,2,50,1
7127,단순 사무직,4300,8700,3,1,14,사무직,4400,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,140000,0,140000,0,340000,10000000,10000000,0,0,7,300000,1,0,45,1
7128,주부,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30000,6000000,6000000,0,0,0,0,0,1,50,2
